Event	ID	Name			Wwise Object Path	Notes
	380439518	psycho1_psycho_045	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_045_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_045		29909
	382818288	pizzaep_elena_012	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizzaep_elena_012_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizzaep_elena\pizzaep_elena_012		18585
	384327295	sfx_squadwalk_04	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_squadwalk_04_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_squadwalk\sfx_squadwalk_04		34976
	386785077	psycho1_elena_004	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_004_rus_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_004		10204
	387932671	pizza_girl_029	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_029_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_029		7192
	388046502	psycho1_elena_003	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_003_rus_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_003		8139
	389664731	fire_p_jack_028	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_028_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_028		36695
	392181703	pizza_girl_051	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_051_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_051		27610
	392300084	fire_p_elena_024	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_024_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_024		18390
	393188176	fire_p_lara_029	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_029_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_029		6521
	394890552	pizza_elena_042	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_042_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_042	Необдуманные действия приведут лишь к увеличению срока, вы понимаете?	22064
	398176172	tutor_elena_025	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_025_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_025		7174
	398573696	pizza_george_017	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_017_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_017		29515
	398587588	tutor_elena_008	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_008_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_008		6500
	398944006	psycho1_psycho_053	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_053_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_053		42823
	399063684	fireep_mark_003	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_003_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_003	Вот уж___ Действительно_	0
	399355387	pizza_elena_035	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_035_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_035	Сэр, не делайте глупостей_	11043
	399512249	pizzaep_mark_036	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_036_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_036	Ваш с девушкой разговор дал тирану повод___ Засомневаться_ Он сорвался_	0
	401483836	tutor_elena_002	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_002_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_002		11834
	409095666	fire_p_lara_019	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_019_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_019		9644
	409355315	pizza_george_011	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_011_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_011		12026
	416248703	sfx_psychopen_03	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_psychopen_03_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_psychopen\sfx_psychopen_03		52092
	417068263	pizza_elena_013	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_013_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_013	Ещё как “доставляем”_ Что или кто вам угрожает?	14334
	417357004	pizza_elena_030	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_030_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_030	Всего доброго_	5319
	421631499	pizzaep_mark_038	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_038_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_038	Полиции не хватило буквально полминуты___ Ублюдок разбушевался_ Мне жаль, Елена_ Девушку не удалось спасти_	0
	422816161	fire_p_lara_012	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_012_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_012		19899
	424267818	sfx_clock_01	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_clock_03_5C601E52.wem		\Interactive Music Hierarchy\Music\Clock\Clock 1-4\sfx_clock_01		15245
	424528751	fire_p_elena_037	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_037_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_037		21872
	424548819	pizza_elena_063	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_063_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_063	Справедливость_	6962
	426932061	tutor_elena_027	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_027_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_027		3534
	427653691	fire_p_lara_038	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_038_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_038		21503
	428141939	tutor_mark_039_3	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_039_3_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_039_3	Бесплатно прорекламировали бы “Хаус оф пицца”, например_	0
	428345660	tutor_elena_007	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_007_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_007		5064
	428867681	psycho1_elena_012	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_012_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_012		15588
	429307129	pizza_girl_013	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_013_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_013		6965
	430624894	tutor_elena_003	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_003_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_003		9877
	430648684	pizza_george_048	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_048_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_048		13496
	433406750	fireep_mark_033	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_033_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_033	Я вот что скажу, Елена___	0
	433909689	fire_p_const_014	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_014_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_014	Детская -- пусто!	9301
	434016524	fire_p_elena_049	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_049_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_049		7412
	434519958	fire_p_const_017	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_017_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_017	Кухня -- пусто!	7539
	434580295	pizza_george_051	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_051_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_051		17034
	436830072	sfx_squadwalk_08	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_squadwalk_08_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_squadwalk\sfx_squadwalk_08		37350
	436968114	tutor_elena_028	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_028_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_028		13231
	438735294	fire_p_elena_057	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_057_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_057		19661
	441168221	fireep_mark_015	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_015_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_015	Правильно сделали, что распросили о жильцах дома_ Проблема сразу стала яснее_	0
	441325586	fire_p_elena_003	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_003_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_003		11506
	441627385	sfx_rain	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_rain_A576A8C5.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_rain		1008663
	442245899	fire_p_jack_037	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_037_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_037		235692
	442936891	fire_p_elena_009	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_009_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_009		10095
	444390174	pizzaep_mark_007	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_007_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_007	Если на нас подадут в суд, вас это не коснётся_ Вы сделали свою работу хорошо, а наши юристы уже готовят защиту от возможного иска_	0
	444756583	pizza_george_024	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_024_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_024		23732
	446721764	pizzaep_mark_043	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_043_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_043	Не начинайте_ Легче вам от сигарет не станет_	0
	448342859	pizza_girl_044	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_044_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_044		4824
	448370982	psycho1_psycho_028	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_028_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_028		6427
	451477485	fire_p_jack_022	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_022_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_022		46980
	453026647	pizza_elena_001	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_001_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_001	911, оператор Елена_ Чем могу помочь?	23985
	453037608	pizza_elena_006	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_006_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_006	Мэм, мы не доставляем пиццу_ Если вам не угрожает опасность___	21434
	455051016	tutor_elena_024	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_024_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_024		21292
	455624802	fireep_mark_012	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_012_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_012	И вы воспользовались этой информацией, чтобы попытаться переубедить Джека_	0
	456848118	tutor_mark_001	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_001_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_001	Приветствую, Елена! Это начальство беспокоит_ Вы уже на рабочем месте?	0
	457071235	tutor_elena_010	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_010_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_010		9991
	459969713	pizza_elena_062	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_062_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_062	Вы можете посмотреть в окно, что там происходит?	15659
	460218632	New Music Track	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_clock_02_5C601E52.wem		\Interactive Music Hierarchy\Music\Clock\Clock 1-4_01\New Music Track		14346
	461597599	pizza_elena_058	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_058_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_058	“Пицца в срок!”	6567
	464350882	pizza_elena_005	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_005_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_005	Вашей жизни что-то угрожает?	10594
	464461994	fireep_mark_032	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_032_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_032	Вы действительно думаете, что это маньяк, разгуливающий по Хаксли-стрит с канистой бензина?	0
	466929508	fireep_mark_017	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_017_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_017	Впредь старайтесь узнавать подобную информацию как можно ранее_	0
	467409299	sfx_clock_01	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_clock_01_5AE31F0F.wem		\Interactive Music Hierarchy\Music\Clock_End\Clock_Last\sfx_clock_01		14539
	469153106	pizzaep_elena_009	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizzaep_elena_009_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizzaep_elena\pizzaep_elena_009		25857
	470408159	tutor_mark_009	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_009_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_009	Второе: вы должны понимать людей, которые находятся в экстренной ситуации_ Несговорчивость, нервозы, крики - норма_ Иногда стоит отрезвить собеседника, но в рамках своих полномочий_	0
	472821234	psycho1_elena_029	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_029_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_029		26844
	476786180	fire_p_const_011	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_011_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_011	Константин, пожарная бригада_ Коллеги, приятно познакомиться, бла-бла_ Мы с парнями внутри_ Ищем детей_	42878
	477342701	pizza_george_040	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_040_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_040		33226
	477767509	pizza_elena_053	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_053_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_053	Это 911_ Сэр, вам следует-	15225
	477999435	fire_p_const_006	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_006_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_006	Мы продолжаем поиски! Но скоро на выход! Конец связи!	25462
	480612217	sfx_recordend	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_recordend_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_recordend		30180
	481412376	pizza_george_037	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_037_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_037		35452
	486423130	sfx_death	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_death_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_death		96733
	487048352	fire_p_elena_038	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_038_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_038		17502
	488382412	psycho1_elena_014	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_014_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_014		10107
	489435035	tutor_mark_044	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_044_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_044	Да чёрт его знает___ При данных обстоятельствах это важно только для полиции_	0
	489713540	tutor_elena_030	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_030_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_030		8502
	498466860	fire_p_elena_065	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_065_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_065		4437
	498593491	sfx_keyboard2	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_keyboard2_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_keyboard\sfx_keyboard2		36440
	500299772	pizza_elena_045	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_045_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_045	Тогда сиди смирно, пока не придет полиция_ Тронешь девушку -- тебя тронут сильнее_	29471
	500379268	pizza_girl_053	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_053_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_053		16269
	502449947	fire_p_elena_007	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_007_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_007		27972
	503117727	fire_p_elena_035	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_035_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_035		38981
	504690757	fireep_elena_028	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fireep_elena_028_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fireep_elena\fireep_elena_028		32799
	505933694	pizza_george_022	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_022_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_022		20768
	506088152	pizza_elena_064	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_064_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_064	Что там, мэм?	5730
	508713720	pizza_george_005	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_005_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_005		22888
	511419751	sfx_psychopaper_05	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_psychopaper_05_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_psychopaper\sfx_psychopaper_05		17940
	513032729	pizzaep_mark_003	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_003_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_003	Но подобное случается не в первый раз_ Молодец, что сразу вышли на правильный след_	0
	513328826	pizza_george_041	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_041_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_041		33242
	513668886	pizza_elena_051	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_051_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_051	Я должна оставаться на связи_ Минута_	12097
	513776742	pizza_elena_039	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_039_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_039	В ином случае___ Тебе не сдобровать_ Я знаю, как действует полиция_ Будешь пиццу из блендера жрать_ Или -- что более вероятно -- только тюремную кашу_	52551
	514139948	pizza_girl_006	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_006_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_006		14755
	516745722	fire_p_jack_033	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_033_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_033		32869
	518198993	fireep_elena_016	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fireep_elena_016_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fireep_elena\fireep_elena_016		25192
	518683824	pizza_girl_046	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_046_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_046		7777
	520046083	sfx_keyboard4	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_keyboard4_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_keyboard\sfx_keyboard4		76038
	521276157	pizza_george_001	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_001_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_001		18161
	523655074	pizza_elena_055	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_055_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_055	Найдётся! Передайте девушке, что курьер будет в течение минуты_ Ожидайте ваш заказ!	25744
	525193011	fire_p_lara_037	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_037_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_037		26122
